,Unnamed: 0,LATITUDE,LONGITUDE,MAF_NAME,BLKID
213203,32064,39.7052929,-104.92545364,S Forest St,80310153001015
251743,201746,39.77712275,-104.74599937,N Lisbon Ct,80310083911031
70201,91371,39.74175371,-104.96438267,E 16th Ave,80310031022003
296330,203649,39.63062154,-105.03054656,S Irving St,80310055031007
30415,266119,39.77640472,-105.04350348,N Tennyson St,80310003014002
293280,204208,39.6806156,-105.03020155,S Irving St,80310046035009
98619,307257,39.76588656,-104.98493687,N Brighton Blvd,80310016002002
304580,130845,39.72354187,-104.96302079,N Race St,80310032032018
143659,211660,39.71185907,-104.99022667,W Byers Pl,80310021002015
225677,178565,39.78568278,-104.80633143,N Jasper St,80310083881055
153091,159377,39.71224002,-104.97838834,S Clarkson St,80310028033007
45484,209224,39.78706719,-104.95705420000002,N York St,80310035001000
229006,143881,39.67755467,-104.95043679,S Saint Paul St,80310040061007
208866,254412,39.73019966,-104.98523773,E 9th Ave,80310027024006
123687,120462,39.71784047,-105.00118655,N Lipan St,80310021003020
49791,3640,39.77107932,-105.00562383,N Osage St,80310011013005
226197,157839,39.77859441,-105.03022799,N Irving St,80310001021012
118204,45643,39.70957344,-105.04354286,W Dakota Ave,80310045041011
117404,71178,39.6742539,-104.95895337,S University Blvd,80310040062016
176463,70425,39.65876085,-104.89477752,E Dartmouth Ave,80310068114000
95499,6908,39.71404543,-104.98864019,W Maple Ave,80310021002009
169825,303034,39.70063197,-104.92946803,E Kentucky Cir,80310153002007
239296,212421,39.69065949,-104.89637967,S Quebec Way,80310070132004
128717,186879,39.70535618,-104.98430396,S Grant St,80310029012008
245658,246930,39.74448445,-104.98644368,N Broadway,80310026011017
39266,312449,39.77534238,-104.80541905,N Kittredge St,80310083882006
236582,57969,39.73591058,-104.96371714,N Race St,80310032022002
143340,10637,39.71268463,-104.98251101,S Logan St,80310028023015
211528,298649,39.75402369,-105.00766621,Little Raven St,80310017012003
73313,37455,39.72459546,-104.95609181,N Clayton St,80310038005005
132196,47830,39.69521029,-104.98841455,S Acoma St,80310014031000
15017,238030,39.68212236,-105.00611315,W Jewell Ave,80310156002021
231588,51654,39.78286646,-105.02678657,W 47th Ave,80310001021001
36200,36711,39.78344427,-104.76805289,Green Valley Ranch Blvd,80310083901002
53516,13513,39.76752826,-104.98995462,31st St,80310015003082
128323,106253,39.70778602,-104.95040972,Polo Club Dr,80310039011027
51435,86643,39.75441889,-105.02749374,W 26th Ave,80310005022001
232405,71622,39.6699968,-105.07506426,W Yale Ave,80310119031004
119367,177903,39.69511097,-105.03230069,W Arizona Ave,80310046024000
76448,243333,39.76293402,-105.01107126,N Tejon St,80310011023014
62783,174412,39.76622948,-104.98234434,31st St,80310016001011
22398,908,39.70956014,-104.99272876,S Cherokee St,80310021003050
238441,313694,39.72866472,-104.97853953,N Washington St,80310027021004
103081,177170,39.7184664,-104.98223813,E 1st Ave,80310028021022
47062,3453,39.76660977,-104.92600268,N Glencoe St,80310041011078
166252,67389,39.61699608,-105.09622698,W Berry Ave,80310120103013
203293,106042,39.71721784,-104.99042702,W Irvington Pl,80310021002004
249459,295273,39.75786409,-105.00769461,Platte St,80310011023032
289546,211260,39.70360286,-105.00236111,S Mariposa Way,80310013023000
269231,105256,39.68724244,-105.01059636,S Shoshone St,80310014022005
220875,97637,39.75709179,-105.03745206,N Osceola St,80310005024003
257329,134899,39.66575478,-105.05843435,S Eaton Way,80310119021005
220371,50466,39.74792166,-104.98646414,N Lincoln St,80310024032016
305351,294393,39.71279429,-104.89250132,E Fairmount Dr,80310044052013
113928,301347,39.69731274,-104.98476699,E Mississippi Ave,80310029013017
308251,292984,39.80722471,-104.88342072,E 61st Ave,80310041061003
167955,102927,39.68064974,-104.92483473,E Asbury Ave,80310051024007
22775,1533,39.62532798,-104.90585848,E Chenango Ave,80310067011029
636,56686,39.74718818,-104.98214391,N Logan St,80310026011001
299261,315924,39.73870465,-105.00565281,N Osage St,80310019011019
194593,257683,39.77414111,-104.93930185,N Albion St,80310041011048
228805,179193,39.7849316,-105.01897352,N Bryant St,80310002011016
193669,48441,39.7586729,-104.99906794,N Inca St,80310016002009
156771,132445,39.66292632,-105.02445902,S Federal Blvd,80310156001008
3091,313558,39.74624301,-104.99668251,15th St,80310017022002
12182,304326,39.76253491,-105.01185834,N Tejon St,80310004022010
8398,274864,39.72032426,-104.97950148,N Washington St,80310028034004
73033,223086,39.73384849,-104.96260054,N Vine St,80310032022007
55281,298070,39.72693083,-104.98318065,N Grant St,80310028013002
26036,233510,39.75504282,-105.00160124,Chestnut Pl,80310017011009
132743,161631,39.70377402,-105.03201904,W Exposition Ave,80310045063002
286698,210918,39.68026065,-105.04678189,S Winona Ct,80310047005002
216305,232550,39.73812952,-104.96205031,N Vine St,80310032021007
246288,134877,39.710874,-104.97371368,S Downing St,80310029021000
219975,298429,39.69852947,-104.87624226,E Mississippi Ave,80310070884000
275923,165875,39.75901929,-104.92025788,N Ivy St,80310041046017
285139,171542,39.66546032,-104.89221136,S Valentia St,80310068111013
230480,215078,39.66398288,-105.02300616,W Bates Ave,80310156001009
6515,295198,39.62952732,-104.89346868,E Union Ave,80310068042020
196241,282055,39.76285248,-104.9527389,N Milwaukee St,80310036024013
270897,137657,39.63710578,-105.04300184,W Radcliff Ave,80310055032005
177762,47001,39.85889325,-104.67597219,Pena Blvd,80319800001045
136736,148477,39.71078429,-104.96781035,S Gilpin St,80310034012007
199351,231803,39.75928917,-104.98665679999999,Walnut St,80310016002027
291875,115602,39.74397043,-104.93507642,E 17th Avenue Pkwy,80310042015011
252393,182437,39.66499139,-105.04329633,S Raleigh St,80310048011000
129919,49375,39.72124513,-104.95430368,E 3rd Ave,80310038005020
160962,108136,39.72387713,-104.92532289,N Grape St,80310043031009
90169,84804,39.76826109,-104.97116953,E 37th Ave,80310036011004
113653,282241,39.69704833,-104.98348808,E Mississippi Ave,80310029013017
168620,60635,39.63389373,-104.89049527,S Yosemite St,80310068041059
84248,52920,39.73178872,-104.97212387,E 10th Ave,80310032012005
160790,315197,39.7223411,-104.94825167,N Adams St,80310038001022
61073,164947,39.76168144,-105.02758104,N Speer Blvd,80310003032006
59208,296288,39.73765802,-105.05253481,N Zenobia St,80310007013006
298141,237118,39.7155402,-104.97470023,E Bayaud Ave,80310028032000
30988,251193,39.788517999999996,-105.02819762,W Regis Blvd,80310154004000
6340,284452,39.6290078,-104.89436535,E Union Ave,80310068042020
107659,261017,39.74853018,-104.99241782,Curtis St,80310017021012
79072,52297,39.73679803,-104.9795994,E 13th Ave,80310027032008
235629,61297,39.66713554,-104.93550728,E Yale Ave,80310040033001
200247,22806,39.80223022,-104.76662779,E 58th Ave,80319800001134
209909,282563,39.7928208,-104.75011041,E 53rd Ave,80310083893031
66494,82547,39.74460096,-104.99592864,14th St,80310017022017
177655,285141,39.71090341,-105.03085225,W Alameda Ave,80310045052003
277576,112033,39.684079,-104.92715171,S Forest St,80310051023021
171084,71411,39.65883305,-105.0248466,S Federal Blvd,80310156001013
222929,275432,39.75655012,-104.98875905,Walnut St,80310016002040
274338,231775,39.68346275,-105.03164282,S Julian St,80310046023003
291924,114047,39.74814318,-104.92262033,N Holly St,80310042011015
90008,6496,39.75349904,-104.97844776,Glenarm Pl,80310024031027
221117,150612,39.739306400000004,-104.95907034,N Josephine St,80310037024004
91850,117124,39.71736061,-105.02793281,N Hazel Ct,80310009031021
60926,190798,39.76583361,-105.00912997,W 35th Ave,80310011022013
246980,249650,39.78981711,-105.04175257,N Raleigh St,80310154003007
242438,75158,39.69828211,-104.90989133,E Tennessee Ave,80310050022008
260547,198015,39.76115965,-104.91673293,N Krameria St,80310041046011
26554,297586,39.75545659,-105.00109382,18th St,80310017011009
175796,59950,39.65042002,-104.88976075,E Jefferson Ave,80310068104001
282518,181440,39.72538923,-105.03588157,N Meade St,80310009035003
305869,238844,39.69979868,-104.87738034,E Mississippi Ave,80310070881004
42677,211068,39.78306868,-104.95733425,N Columbine St,80310035003027
116883,141326,39.72342632,-105.04359138,N Tennyson St,80310009021009
208870,301530,39.73019966,-104.98523773,E 9th Ave,80310027024006
310578,237791,39.69969588,-104.88893309,E Mississippi Ave,80310070881005
117143,129516,39.66991739,-104.9714452,S Lafayette St,80310030042032
148143,11070,39.70042874,-104.98491095,S Sherman St,80310029013010
248260,213972,39.78578452,-104.82143554,N Sable St,80310083872025
306695,246017,39.78586357,-104.79483028,E 49th Ave,80310083881061
203234,25665,39.71938178,-104.90517834,N Poplar St,80310043062010
59633,237445,39.73949181,-105.02762598,W Colfax Ave,80310007022008
217459,34220,39.76497105,-104.88974590000001,E 35th Ave,80310041061249
286067,216674,39.6768492,-105.03647250000002,S Newton St,80310046034003
133858,315065,39.71507431,-104.94683262,E Bayaud Ave,80310038004017
6799,77903,39.72975255,-104.97419987,N Corona St,80310027022005
216590,41508,39.69721356,-105.01086916,W Mississippi Ave,80310013022023
228859,105716,39.70912417,-105.0077033,W Dakota Ave,80310013021013
260818,303071,39.76047321,-104.94624235,N Wilson Ct,80310036031011
276341,173560,39.68369172,-105.04734599,S Winona Ct,80310046013021
260385,199277,39.78050573,-105.03523198,W 46th Ave,80310001022015
238564,94467,39.72738788,-104.97969424,E 7th Ave,80310027021005
79764,258388,39.73493097,-104.98319974,N Grant St,80310027012004
29931,31752,39.77497244,-105.05107565,N Yates St,80310003015004
56473,227931,39.748321600000004,-105.03610891,N Meade St,80310005025025
271739,146634,39.79055478,-105.01319858,N Vallejo St,80310002012007
309296,243068,39.74175939,-105.04096268,N Raleigh St,80310007011000
16509,295241,39.76377118,-105.00025699,Rockmont Dr,80310011021022
222130,245648,39.76718035,-104.98313213,N Brighton Blvd,80310016001007
301191,188902,39.78854155,-105.01964263,N Bryant St,80310002011010
309772,296947,39.74355472,-105.04072285,N Raleigh St,80310007011000
300221,124908,39.7052714,-105.01603294,S Zuni St,80310013014016
151147,151300,39.72489904,-104.93968824,N Albion St,80310043032015
169325,23727,39.78403602,-104.81025318,N Chambers Rd,80310083862027
297189,204303,39.72485851,-105.03914874,N Perry St,80310009035006
311546,296098,39.74393844,-105.00887343,Walnut St,80310019021021
127924,148806,39.68509304,-104.97193496,S Marion St,80310030031011
173708,13726,39.66818060000001,-104.92712513,E Yale Cir,80310053001037
260615,112954,39.63057822,-105.03622751,S Meade St,80310055034005
62131,89685,39.75015129,-105.04301729999999,N Stuart St,80310005012012
218412,42044,39.62795454,-104.90974423,E Union Ave,80310067011022
258081,204233,39.73683043,-104.90076337,N Roslyn St,80310044041021
37324,2423,39.79640206,-104.89798698,N Roslyn St,80310041071004
230653,110440,39.72179878,-105.02361202,W 4th Ave,80310010001025
119626,73493,39.68782679,-105.02998319999999,W Florida Ave,80310046022003
41985,220814,39.77176235,-105.02631777,W 40th Ave,80310003011011
56591,123669,39.75458306,-104.98648496,Arapahoe St,80310016003023
100037,234209,39.74720945,-104.98255082,N Logan St,80310026011002
313410,275637,39.65447705,-104.91729384,E Girard Pl,80310068123010
93151,60021,39.74545506,-104.99287572,16th St,80310017022006
186455,188396,39.68981391,-104.93222895,S Dahlia St,80310155003011
114799,291426,39.66950427,-105.02485822,S Federal Blvd,80310156004008
53231,225460,39.7504921,-105.03039492,N Irving St,80310005022020
241130,69008,39.73362376,-104.93893941,N Ash St,80310043012004
246628,203490,39.79171901,-104.82897220000001,N Atchison Way,80310083053012
300299,143088,39.64776753,-104.92404575,E Lehigh Ave,80310040041030
91030,163898,39.73779939,-104.96510915,N High St,80310032011007
291676,139598,39.70145816,-104.95396355,S Milwaukee St,80310039013011
75705,170356,39.73264935,-104.95436785,N Detroit St,80310033004005
65694,36425,39.74778839,-104.99948428,Larimer St,80310017015006
3252,316212,39.74631703,-104.9967027,15th St,80310017022002
312365,244492,39.76393275,-104.98766689,28th St,80310016002001
217632,310422,39.70887461,-104.88951741,E Alameda Ave,80310070894008
303848,292040,39.62758214,-105.09656911,S Dudley St,80310120144002
302023,125864,39.76155974,-104.94847645,N Adams St,80310036031006
312729,264879,39.79453446,-104.89214056,N Valentia St,80310041071001
84786,89934,39.73133682,-105.01271580000001,N Vallejo St,80310019011038
176490,67650,39.65956379,-104.89559845,E Dartmouth Ave,80310068114001
78155,262355,39.76929829,-105.03346431,W 38th Ave,80310003034001
281316,125187,39.70477847,-105.00707271,S Quivas St,80310013021027
21257,300707,39.79268258,-104.78048446,N Truckee St,80310083881001
89401,89419,39.75349571,-104.97710690000001,N Clarkson St,80310024021003
161267,228783,39.7270011,-104.91691740000002,N Kearney St,80310043043032
140708,62095,39.71591159,-104.98956317,W Archer Pl,80310021002005
153654,230054,39.73032236,-104.93195796,N Dahlia St,80310043014012
177463,14558,39.75785648,-105.01469528,N Wyandot St,80310004023014
99829,83401,39.75126433,-104.99351920000001,Lawrence St,80310017014003
52090,104304,39.7272304,-105.04478254,N Utica St,80310009041007
134370,306239,39.71015622,-104.94285478,S Jackson St,80310039011002
140904,216542,39.71149129,-104.96431117,E Alameda Ave,80310034011000
175967,134544,39.77772779,-104.83016996,N Cornish Way,80310083121029
10930,266391,39.62999765,-104.90149581,E Technology Way,80310068041051
83975,126840,39.76503101,-105.00561393,N Osage St,80310011023001
271910,171248,39.66293141,-104.89692556,E Cornell Ave,80310068111025
92972,316215,39.75262498,-104.99069268,Lawrence St,80310016002052
51432,61706,39.75396957,-105.02707282,N Grove St,80310005022001
88186,71125,39.73888499,-104.98021646,N Pearl St,80310027011000
281291,139138,39.68150549,-105.04354774,S Stuart St,80310047001005
69286,106162,39.76401955,-105.01322631,N Vallejo St,80310004022008
120472,140057,39.71942817,-105.0328389,N Knox Ct,80310009034016
270283,230243,39.78659293,-105.0224635,N Elm Ct,80310002011028
310138,292031,39.79392247,-104.86676215,N Havana St,80310041061011
220503,299609,39.70421263,-104.91613195,Leetsdale Dr,80310050012023
287983,221299,39.61543623,-105.06980418,W Alamo Dr,80310120103015
61979,315151,39.75212032,-104.99486129,Market St,80310017014004
278006,182361,39.79542168,-104.82453449,N Atchison St,80310083052012
68063,63927,39.73462987,-104.99129374,N Cherokee St,80310020001042
308089,284980,39.80055942,-104.88089165,N Boston St,80310041061003
290633,223050,39.62871732,-105.10878337,S Johnson St,80310120143007
6532,295293,39.62895267,-104.89442441,E Union Ave,80310068042020
264025,309880,39.78391194,-105.03165003,W 48th Ave,80310154004020
76617,5434,39.76754843,-105.01154053,N Tejon St,80310004021009
311057,312869,39.73266395,-104.93866483,E 10th Ave,80310043012007
266471,101316,39.78687395,-105.01665438,N Alcott St,80310002011013
56273,292501,39.75285136,-105.01697276,N Alcott St,80310006001003
59144,20636,39.73257153,-105.02149596,N Decatur St,80310008001037
187667,289006,39.71137386,-104.89235149,E Alameda Ave,80310044052021
216526,172650,39.78473875,-105.04010003,N Quitman St,80310154002011
106525,37881,39.749314700000006,-104.98018242,Park Ave,80310024033018
299446,121042,39.78736145,-104.81264167,N Fontana Ct,80310083862020
279945,96175,39.70585062,-105.02071697,S Clay St,80310013014005
289766,129338,39.73256985,-104.92611568,N Glencoe St,80310043022017
1409,54102,39.76107272,-104.99679701,N Huron St,80310016002007
41364,288053,39.76603313,-104.97421189,Lawrence St,80310016001032
127543,37814,39.671692900000004,-104.97189366,S Marion St,80310030042021
78092,260898,39.76848891,-105.03391715,W 38th Ave,80310003034001
137190,115653,39.7099775,-105.04722262,W Dakota Ave,80310045042013
198438,22013,39.80200298,-104.76765939,N Biscay St,80319800001134
80770,220843,39.7650627,-104.97182709,N Marion St,80310036013006
14428,223008,39.74351722,-104.97592634,N Emerson St,80310026021010
276497,136182,39.70567306,-105.05084726,W Custer Pl,80310045043002
234772,203062,39.76842885,-104.91557676,N Leyden St,80310041024002
56557,45101,39.75404747,-104.98624549,Park Ave,80310016003023
295277,181534,39.69564447,-105.01623793,S Alcott St,80310014014006
179985,175277,39.65554021,-104.93776615,S Bellaire St,80310040034012
132315,49924,39.69601996,-104.9887639,S Acoma St,80310014031000
